shipping_id,order_id,shipping_provider,shipping_status,delivery_days,delivery_priority
3418,3418,DHL,Delayed,1,Overnight
3419,3419,USPS,Delivered,5,Standard
3420,3420,USPS,In Transit,4,Express
3421,3421,UPS,Delivered,5,Express
3422,3422,DHL,In Transit,8,Express
3423,3423,FedEx,In Transit,1,Standard
3424,3424,UPS,Returned,2,Express
3425,3425,DHL,Returned,13,Standard
3426,3426,USPS,Delivered,6,Overnight
3427,3427,FedEx,Delayed,11,Express
3428,3428,UPS,Returned,3,Express
3429,3429,UPS,Delayed,7,Standard
3430,3430,FedEx,In Transit,9,Overnight
3431,3431,FedEx,Returned,5,Express
3432,3432,USPS,In Transit,14,Express
3433,3433,USPS,Returned,8,Standard
3434,3434,USPS,Delayed,10,Express
3435,3435,FedEx,Returned,5,Overnight
3436,3436,DHL,Delivered,10,Standard
3437,3437,USPS,Returned,2,Overnight
3438,3438,FedEx,Delivered,5,Express
3439,3439,UPS,In Transit,5,Express
3440,3440,UPS,Returned,1,Standard
3441,3441,DHL,In Transit,13,Overnight
3442,3442,FedEx,Delivered,9,Express
3443,3443,FedEx,Delayed,4,Standard
3444,3444,UPS,Delivered,7,Express
3445,3445,DHL,Returned,8,Standard
3446,3446,USPS,In Transit,2,Standard
3447,3447,USPS,In Transit,12,Express
3448,3448,UPS,Delayed,3,Express
3449,3449,USPS,Delivered,9,Standard
3450,3450,FedEx,In Transit,7,Overnight
3451,3451,FedEx,Delayed,2,Overnight
3452,3452,FedEx,In Transit,12,Standard
3453,3453,UPS,Returned,12,Express
3454,3454,UPS,Delayed,14,Overnight
3455,3455,DHL,Returned,9,Standard
3456,3456,FedEx,In Transit,13,Overnight
3457,3457,FedEx,Delivered,10,Standard
3458,3458,USPS,In Transit,13,Express
3459,3459,DHL,In Transit,4,Express
3460,3460,FedEx,Delivered,6,Express
3461,3461,FedEx,Delayed,11,Standard
3462,3462,UPS,Delayed,7,Overnight
3463,3463,USPS,In Transit,14,Express
3464,3464,USPS,In Transit,2,Express
3465,3465,FedEx,Delayed,13,Standard
3466,3466,FedEx,Returned,6,Overnight
3467,3467,UPS,Delayed,12,Express
3468,3468,USPS,Delivered,11,Express
3469,3469,USPS,Returned,1,Overnight
3470,3470,FedEx,Delayed,9,Standard
3471,3471,UPS,Delivered,14,Overnight
3472,3472,FedEx,Returned,10,Express
3473,3473,FedEx,Delayed,13,Express
3474,3474,USPS,Returned,3,Standard
3475,3475,DHL,In Transit,14,Standard
3476,3476,UPS,Delayed,10,Overnight
3477,3477,UPS,Delayed,2,Overnight
3478,3478,DHL,In Transit,11,Express
3479,3479,UPS,Delayed,10,Standard
3480,3480,FedEx,Returned,14,Overnight
3481,3481,DHL,In Transit,13,Standard
3482,3482,DHL,Delayed,13,Overnight
3483,3483,USPS,Delivered,2,Express
3484,3484,USPS,Delayed,14,Overnight
3485,3485,USPS,Returned,7,Express
3486,3486,UPS,Delivered,13,Standard
3487,3487,UPS,Returned,4,Standard
3488,3488,USPS,Returned,13,Overnight
3489,3489,UPS,Delayed,6,Express
3490,3490,FedEx,Returned,7,Express
3491,3491,DHL,Returned,7,Standard
3492,3492,UPS,Delayed,6,Standard
3493,3493,FedEx,Returned,9,Standard
3494,3494,DHL,Returned,8,Express
3495,3495,DHL,Delayed,14,Express
3496,3496,USPS,In Transit,10,Overnight
3497,3497,USPS,Returned,4,Standard
3498,3498,FedEx,Delayed,13,Standard
3499,3499,FedEx,Delivered,3,Standard
3500,3500,FedEx,Delayed,13,Standard
3501,3501,UPS,Delayed,2,Standard
3502,3502,DHL,Delayed,11,Standard
3503,3503,USPS,In Transit,7,Standard
3504,3504,FedEx,Delivered,10,Overnight
3505,3505,DHL,Returned,4,Standard
3506,3506,FedEx,Delayed,13,Standard
3507,3507,FedEx,Delivered,12,Standard
3508,3508,DHL,In Transit,7,Standard
3509,3509,UPS,Returned,13,Standard
3510,3510,DHL,Delivered,4,Overnight
3511,3511,UPS,Delayed,12,Overnight
3512,3512,USPS,In Transit,8,Overnight
3513,3513,DHL,In Transit,5,Standard
3514,3514,USPS,Returned,1,Express
3515,3515,UPS,Delivered,3,Overnight
3516,3516,FedEx,Returned,9,Standard
3517,3517,UPS,In Transit,11,Standard
3518,3518,DHL,In Transit,10,Overnight
3519,3519,USPS,Delivered,7,Express
3520,3520,FedEx,Delayed,6,Express
3521,3521,UPS,Delivered,14,Standard
3522,3522,DHL,Returned,7,Standard
3523,3523,FedEx,Delivered,1,Standard
3524,3524,UPS,Returned,2,Overnight
3525,3525,FedEx,Delayed,2,Standard
3526,3526,USPS,Returned,8,Overnight
3527,3527,USPS,Returned,1,Express
3528,3528,UPS,Delayed,2,Overnight
3529,3529,UPS,In Transit,8,Express
3530,3530,UPS,Returned,13,Overnight
3531,3531,DHL,Returned,14,Standard
3532,3532,DHL,Returned,2,Overnight
3533,3533,DHL,In Transit,8,Express
3534,3534,USPS,Delivered,7,Overnight
3535,3535,FedEx,Delivered,13,Express
3536,3536,USPS,In Transit,7,Standard
3537,3537,DHL,Returned,2,Express
3538,3538,FedEx,Delayed,2,Standard
3539,3539,FedEx,Delayed,9,Express
3540,3540,DHL,Delayed,13,Express
3541,3541,FedEx,Delivered,12,Express
3542,3542,USPS,Returned,14,Standard
3543,3543,USPS,In Transit,6,Standard
3544,3544,USPS,Returned,9,Express
3545,3545,FedEx,Delivered,12,Standard
3546,3546,UPS,In Transit,6,Standard
3547,3547,USPS,Delivered,1,Overnight
3548,3548,USPS,Delivered,1,Express
3549,3549,FedEx,Returned,11,Standard
3550,3550,DHL,Delivered,10,Overnight
3551,3551,DHL,In Transit,2,Overnight
3552,3552,UPS,Returned,4,Express
3553,3553,UPS,Delayed,4,Standard
3554,3554,FedEx,In Transit,5,Overnight
3555,3555,UPS,In Transit,8,Standard
3556,3556,FedEx,Delayed,6,Overnight
3557,3557,UPS,Delayed,11,Overnight
3558,3558,FedEx,Returned,5,Standard
3559,3559,USPS,Delayed,14,Standard
3560,3560,DHL,Returned,2,Standard
3561,3561,FedEx,In Transit,14,Express
3562,3562,UPS,Delayed,3,Overnight
3563,3563,UPS,Returned,1,Express
3564,3564,UPS,In Transit,9,Standard
3565,3565,FedEx,In Transit,6,Standard
3566,3566,FedEx,Delayed,9,Express
3567,3567,UPS,Delivered,9,Express
3568,3568,UPS,In Transit,8,Express
3569,3569,DHL,Returned,13,Overnight
3570,3570,FedEx,In Transit,6,Express
3571,3571,DHL,Delivered,8,Standard
3572,3572,FedEx,In Transit,7,Overnight
3573,3573,DHL,Delivered,4,Standard
3574,3574,FedEx,Returned,7,Overnight
3575,3575,USPS,In Transit,11,Standard
3576,3576,DHL,Delayed,3,Overnight
3577,3577,USPS,Returned,13,Express
3578,3578,USPS,In Transit,2,Standard
3579,3579,DHL,In Transit,11,Standard
3580,3580,USPS,Returned,10,Express
3581,3581,USPS,In Transit,4,Overnight
3582,3582,FedEx,In Transit,14,Overnight
3583,3583,UPS,Delayed,4,Overnight
3584,3584,FedEx,Delayed,1,Overnight
3585,3585,DHL,Delayed,8,Express
3586,3586,FedEx,Returned,4,Overnight
3587,3587,DHL,Delayed,14,Standard
3588,3588,FedEx,Delayed,4,Express
3589,3589,USPS,Delayed,7,Overnight
3590,3590,FedEx,Returned,7,Express
3591,3591,FedEx,Delayed,6,Standard
3592,3592,UPS,In Transit,12,Standard
3593,3593,USPS,In Transit,14,Express
3594,3594,USPS,Delayed,5,Overnight
3595,3595,FedEx,Delayed,7,Overnight
3596,3596,UPS,Delayed,7,Express
3597,3597,FedEx,Returned,10,Express
3598,3598,DHL,In Transit,5,Express
3599,3599,DHL,Returned,5,Express
3600,3600,UPS,Delivered,5,Express
3601,3601,USPS,Delivered,4,Standard
3602,3602,USPS,In Transit,2,Standard
3603,3603,UPS,Delivered,13,Overnight
3604,3604,FedEx,Delayed,14,Express
3605,3605,DHL,In Transit,8,Standard
3606,3606,FedEx,In Transit,6,Overnight
3607,3607,UPS,Returned,4,Overnight
3608,3608,DHL,Returned,2,Overnight
3609,3609,USPS,Delayed,10,Overnight
3610,3610,UPS,Returned,11,Overnight
3611,3611,FedEx,In Transit,3,Standard
3612,3612,FedEx,Returned,8,Overnight
3613,3613,UPS,Delivered,12,Standard
3614,3614,UPS,Returned,10,Express
3615,3615,DHL,In Transit,8,Express
3616,3616,DHL,Delivered,13,Express
3617,3617,USPS,Returned,12,Standard
3618,3618,UPS,In Transit,7,Standard
3619,3619,UPS,Delayed,13,Standard
3620,3620,FedEx,In Transit,4,Overnight
3621,3621,USPS,Delayed,14,Express
3622,3622,DHL,Delivered,5,Express
3623,3623,FedEx,Returned,3,Express
3624,3624,USPS,In Transit,1,Express
3625,3625,USPS,Delayed,14,Overnight
3626,3626,UPS,Delivered,5,Express
3627,3627,USPS,Returned,6,Express
3628,3628,USPS,Delayed,7,Express
3629,3629,DHL,Delivered,11,Standard
3630,3630,USPS,Delivered,1,Express
3631,3631,FedEx,Delayed,4,Standard
3632,3632,DHL,Delivered,6,Express
3633,3633,DHL,Delayed,12,Standard
3634,3634,USPS,In Transit,12,Standard
3635,3635,FedEx,Delayed,4,Overnight
3636,3636,USPS,Delivered,14,Express
3637,3637,DHL,In Transit,8,Express
3638,3638,FedEx,Returned,2,Overnight
3639,3639,USPS,Delayed,1,Overnight
3640,3640,USPS,Delivered,1,Standard
3641,3641,DHL,Returned,5,Standard
3642,3642,UPS,Returned,4,Express
3643,3643,UPS,Returned,2,Overnight
3644,3644,UPS,Delayed,12,Standard
3645,3645,UPS,Delivered,11,Overnight
3646,3646,DHL,Delivered,12,Overnight
3647,3647,DHL,In Transit,13,Overnight
3648,3648,USPS,In Transit,6,Express
3649,3649,FedEx,In Transit,3,Overnight
3650,3650,USPS,Delivered,13,Standard
3651,3651,FedEx,Returned,3,Express
3652,3652,UPS,In Transit,1,Overnight
3653,3653,DHL,Delivered,13,Overnight
3654,3654,USPS,In Transit,12,Express
3655,3655,USPS,In Transit,4,Overnight
3656,3656,FedEx,In Transit,12,Overnight
3657,3657,USPS,Delivered,6,Overnight
3658,3658,FedEx,Delivered,6,Overnight
3659,3659,FedEx,Delivered,9,Standard
3660,3660,USPS,Delayed,13,Express
3661,3661,DHL,In Transit,5,Express
3662,3662,DHL,In Transit,8,Express
3663,3663,USPS,Delivered,5,Express
3664,3664,UPS,Delivered,13,Express
3665,3665,DHL,In Transit,1,Overnight
3666,3666,DHL,Returned,13,Overnight
3667,3667,UPS,Returned,1,Overnight
3668,3668,FedEx,Delayed,9,Overnight
3669,3669,FedEx,In Transit,10,Overnight
3670,3670,DHL,In Transit,4,Standard
3671,3671,FedEx,Returned,11,Overnight
3672,3672,UPS,Delivered,6,Standard
3673,3673,DHL,Returned,14,Overnight
3674,3674,FedEx,Returned,6,Overnight
3675,3675,DHL,Delivered,9,Standard
3676,3676,DHL,Delivered,9,Standard
3677,3677,UPS,In Transit,5,Express
3678,3678,UPS,Delivered,5,Overnight
3679,3679,USPS,In Transit,13,Express
3680,3680,USPS,Delivered,1,Overnight
3681,3681,UPS,In Transit,13,Express
3682,3682,DHL,Delayed,10,Express
3683,3683,UPS,In Transit,14,Overnight
3684,3684,DHL,In Transit,1,Express
3685,3685,DHL,Delivered,6,Express
3686,3686,USPS,Delivered,2,Standard
3687,3687,FedEx,Delivered,2,Standard
3688,3688,DHL,In Transit,1,Standard
3689,3689,USPS,Delivered,3,Standard
3690,3690,DHL,Returned,12,Overnight
3691,3691,USPS,Delivered,9,Standard
3692,3692,USPS,Returned,3,Overnight
3693,3693,USPS,In Transit,11,Express
3694,3694,UPS,Delayed,1,Overnight
3695,3695,FedEx,Returned,9,Express
3696,3696,DHL,Delivered,4,Standard
3697,3697,UPS,Delivered,7,Overnight
3698,3698,FedEx,Returned,9,Express
3699,3699,DHL,In Transit,10,Standard
3700,3700,FedEx,In Transit,5,Express
3701,3701,UPS,In Transit,2,Express
3702,3702,UPS,Delivered,12,Express
3703,3703,DHL,Delivered,2,Standard
3704,3704,FedEx,Returned,10,Overnight
3705,3705,FedEx,In Transit,8,Overnight
3706,3706,DHL,Returned,4,Express
3707,3707,UPS,In Transit,4,Overnight
3708,3708,USPS,Delayed,13,Overnight
3709,3709,USPS,In Transit,5,Standard
3710,3710,USPS,Delayed,9,Standard
3711,3711,DHL,Delayed,5,Overnight
3712,3712,UPS,Returned,14,Express
3713,3713,FedEx,Delayed,12,Standard
3714,3714,DHL,In Transit,13,Standard
3715,3715,FedEx,Returned,13,Standard
3716,3716,DHL,Returned,7,Express
3717,3717,UPS,Delayed,13,Overnight
3718,3718,DHL,Delivered,10,Express
3719,3719,DHL,Delayed,3,Express
3720,3720,USPS,In Transit,14,Express
3721,3721,FedEx,Returned,8,Standard
3722,3722,FedEx,In Transit,11,Overnight
3723,3723,DHL,Delayed,4,Overnight
3724,3724,FedEx,In Transit,12,Overnight
3725,3725,UPS,Delayed,8,Standard
3726,3726,USPS,Returned,8,Overnight
3727,3727,USPS,Delayed,7,Overnight
3728,3728,DHL,Returned,7,Overnight
3729,3729,FedEx,Delayed,2,Overnight
3730,3730,DHL,Delayed,4,Express
3731,3731,USPS,In Transit,8,Express
3732,3732,FedEx,In Transit,1,Overnight
3733,3733,UPS,In Transit,11,Express
3734,3734,UPS,Delayed,4,Overnight
3735,3735,UPS,Delayed,12,Express
3736,3736,USPS,In Transit,12,Standard
3737,3737,FedEx,Delivered,3,Express
3738,3738,DHL,Delayed,14,Overnight
3739,3739,UPS,Delayed,6,Express
3740,3740,UPS,Delayed,8,Overnight
3741,3741,DHL,Delivered,6,Standard
3742,3742,FedEx,In Transit,10,Standard
3743,3743,FedEx,Delivered,9,Express
3744,3744,UPS,Returned,1,Overnight
3745,3745,FedEx,Delayed,11,Overnight
3746,3746,USPS,Returned,14,Overnight
3747,3747,UPS,In Transit,4,Overnight
3748,3748,USPS,Delivered,6,Standard
3749,3749,UPS,Delayed,11,Overnight
3750,3750,USPS,Returned,1,Express
3751,3751,USPS,Delivered,14,Express
3752,3752,UPS,In Transit,13,Overnight
3753,3753,USPS,Delivered,13,Standard
3754,3754,FedEx,In Transit,7,Standard
3755,3755,FedEx,Delayed,8,Express
3756,3756,UPS,Delayed,9,Standard
3757,3757,DHL,Delivered,5,Overnight
3758,3758,DHL,Delivered,11,Standard
3759,3759,USPS,Returned,7,Standard
3760,3760,FedEx,Delayed,14,Express
3761,3761,FedEx,Delivered,5,Standard
3762,3762,FedEx,Returned,9,Standard
3763,3763,UPS,Returned,4,Standard
3764,3764,FedEx,In Transit,14,Express
3765,3765,DHL,Returned,9,Express
3766,3766,UPS,Delivered,1,Standard
3767,3767,USPS,In Transit,4,Express
3768,3768,UPS,Delayed,1,Overnight
3769,3769,USPS,Returned,7,Standard
3770,3770,USPS,In Transit,1,Overnight
3771,3771,DHL,Delivered,8,Overnight
3772,3772,FedEx,Delivered,1,Standard
3773,3773,UPS,Returned,3,Overnight
3774,3774,USPS,In Transit,11,Standard
3775,3775,UPS,Delivered,3,Express
3776,3776,UPS,Returned,10,Standard
3777,3777,FedEx,In Transit,13,Standard
3778,3778,DHL,Delivered,10,Standard
3779,3779,USPS,Delivered,12,Standard
3780,3780,USPS,Delayed,5,Express
3781,3781,UPS,Delayed,1,Overnight
3782,3782,FedEx,Returned,10,Express
3783,3783,USPS,Delivered,8,Overnight
3784,3784,UPS,Returned,8,Overnight
3785,3785,USPS,Delayed,11,Standard
3786,3786,USPS,Delayed,9,Standard
3787,3787,FedEx,Delivered,1,Overnight
3788,3788,USPS,In Transit,14,Express
3789,3789,FedEx,Returned,2,Overnight
3790,3790,USPS,Delivered,14,Overnight
3791,3791,UPS,Returned,1,Express
3792,3792,FedEx,Delivered,4,Overnight
3793,3793,UPS,Delivered,5,Express
3794,3794,FedEx,Returned,11,Express
3795,3795,FedEx,Delivered,7,Standard
3796,3796,DHL,Returned,7,Standard
3797,3797,FedEx,Delayed,3,Overnight
3798,3798,DHL,Returned,4,Overnight
3799,3799,FedEx,Returned,2,Standard
3800,3800,DHL,Delayed,1,Overnight
3801,3801,DHL,Delayed,8,Overnight
3802,3802,DHL,In Transit,7,Overnight
3803,3803,UPS,In Transit,12,Express
3804,3804,UPS,Delayed,12,Standard
3805,3805,UPS,Returned,14,Express
3806,3806,FedEx,In Transit,9,Overnight
3807,3807,USPS,Delivered,2,Express
3808,3808,UPS,Returned,4,Standard
3809,3809,UPS,Delivered,14,Overnight
3810,3810,DHL,Delivered,1,Express
3811,3811,USPS,Delayed,2,Overnight
3812,3812,FedEx,In Transit,9,Standard
3813,3813,FedEx,Returned,6,Express
3814,3814,USPS,Delivered,8,Standard
3815,3815,FedEx,Delayed,13,Overnight
3816,3816,USPS,Delivered,11,Standard
3817,3817,UPS,Delayed,9,Standard
3818,3818,FedEx,Delivered,1,Standard
3819,3819,FedEx,In Transit,5,Express
3820,3820,FedEx,Returned,7,Overnight
3821,3821,USPS,Returned,12,Express
3822,3822,USPS,Delivered,3,Overnight
3823,3823,USPS,Delayed,8,Express
3824,3824,USPS,Delivered,2,Standard
3825,3825,UPS,Returned,4,Standard
3826,3826,UPS,Returned,7,Standard
3827,3827,USPS,Delivered,9,Express
3828,3828,FedEx,Delayed,5,Overnight
3829,3829,USPS,Returned,3,Standard
3830,3830,DHL,Delivered,10,Standard
3831,3831,FedEx,In Transit,10,Express
3832,3832,USPS,Delayed,7,Overnight
3833,3833,USPS,In Transit,10,Overnight
3834,3834,UPS,Returned,11,Standard
3835,3835,DHL,In Transit,3,Express
3836,3836,DHL,Returned,7,Express
3837,3837,USPS,Returned,1,Overnight
3838,3838,FedEx,Delayed,13,Standard
3839,3839,USPS,Delivered,10,Standard
3840,3840,FedEx,Delivered,10,Standard
3841,3841,UPS,In Transit,6,Overnight
3842,3842,DHL,Delayed,6,Express
3843,3843,FedEx,In Transit,1,Express
3844,3844,UPS,Returned,7,Express
3845,3845,UPS,Returned,5,Standard
3846,3846,DHL,Delayed,9,Express
3847,3847,DHL,In Transit,11,Express
3848,3848,DHL,Delayed,9,Standard
3849,3849,UPS,Delivered,4,Standard
3850,3850,FedEx,In Transit,13,Express
3851,3851,DHL,In Transit,3,Express
3852,3852,USPS,In Transit,2,Overnight
3853,3853,UPS,Delivered,13,Standard
3854,3854,USPS,In Transit,1,Overnight
3855,3855,UPS,In Transit,8,Overnight
3856,3856,UPS,Delayed,10,Overnight
3857,3857,UPS,Delivered,8,Overnight
3858,3858,FedEx,Returned,10,Standard
3859,3859,FedEx,In Transit,14,Overnight
3860,3860,FedEx,In Transit,14,Express
3861,3861,UPS,Delivered,9,Overnight
3862,3862,DHL,In Transit,7,Standard
3863,3863,UPS,Delivered,7,Express
3864,3864,FedEx,In Transit,14,Express
3865,3865,DHL,Returned,3,Overnight
3866,3866,DHL,In Transit,12,Express
3867,3867,DHL,Returned,2,Express
3868,3868,UPS,Delayed,1,Express
3869,3869,DHL,Delivered,2,Overnight
3870,3870,FedEx,Delayed,1,Express
3871,3871,DHL,Returned,9,Overnight
3872,3872,FedEx,Delayed,9,Overnight
3873,3873,UPS,Returned,5,Standard
3874,3874,DHL,Delayed,8,Standard
3875,3875,FedEx,In Transit,8,Express
3876,3876,USPS,Delivered,2,Standard
3877,3877,FedEx,Delayed,11,Standard
3878,3878,UPS,Returned,3,Standard
3879,3879,UPS,Delivered,14,Express
3880,3880,UPS,In Transit,11,Overnight
3881,3881,USPS,Delivered,12,Express
3882,3882,FedEx,Delivered,12,Standard
3883,3883,USPS,Delivered,1,Standard
3884,3884,FedEx,Delayed,6,Standard
3885,3885,FedEx,Delivered,14,Overnight
3886,3886,UPS,Delayed,14,Standard
3887,3887,UPS,Returned,6,Overnight
3888,3888,USPS,Delivered,5,Express
3889,3889,UPS,In Transit,6,Standard
3890,3890,UPS,In Transit,9,Overnight
3891,3891,USPS,Returned,1,Express
3892,3892,DHL,Returned,13,Overnight
3893,3893,USPS,Returned,2,Overnight
3894,3894,UPS,Delayed,11,Overnight
3895,3895,DHL,Delivered,4,Express
3896,3896,FedEx,Delayed,5,Overnight
3897,3897,USPS,Delivered,4,Standard
3898,3898,FedEx,Delivered,14,Standard
3899,3899,DHL,Delayed,9,Overnight
3900,3900,UPS,Delayed,9,Express
3901,3901,USPS,Delayed,5,Standard
3902,3902,UPS,Returned,8,Overnight
3903,3903,USPS,Delayed,2,Overnight
3904,3904,USPS,Returned,7,Standard
3905,3905,UPS,Returned,11,Express
3906,3906,USPS,In Transit,8,Standard
3907,3907,USPS,Delayed,11,Standard
3908,3908,UPS,Delivered,8,Overnight
3909,3909,USPS,Delayed,14,Express
3910,3910,FedEx,In Transit,5,Express
3911,3911,DHL,Delayed,8,Overnight
3912,3912,USPS,Delayed,2,Express
3913,3913,USPS,In Transit,7,Overnight
3914,3914,FedEx,In Transit,6,Overnight
3915,3915,FedEx,Delayed,4,Standard
3916,3916,UPS,In Transit,4,Overnight
3917,3917,USPS,Returned,7,Standard
3918,3918,UPS,In Transit,6,Overnight
3919,3919,FedEx,Returned,5,Overnight
3920,3920,USPS,Returned,13,Standard
3921,3921,DHL,Delayed,12,Express
3922,3922,UPS,Delayed,7,Express
3923,3923,DHL,Delivered,8,Express
3924,3924,FedEx,Delayed,13,Standard
3925,3925,FedEx,In Transit,13,Overnight
3926,3926,UPS,Delayed,10,Express
3927,3927,FedEx,Delivered,13,Standard
3928,3928,USPS,Returned,5,Express
3929,3929,FedEx,Delayed,4,Overnight
3930,3930,UPS,Delivered,1,Express
3931,3931,FedEx,Delayed,4,Express
3932,3932,FedEx,Returned,2,Express
3933,3933,UPS,Delayed,1,Overnight
3934,3934,FedEx,In Transit,7,Express
3935,3935,FedEx,Delayed,1,Overnight
3936,3936,UPS,Delayed,10,Overnight
3937,3937,UPS,In Transit,6,Express
3938,3938,FedEx,Delayed,5,Standard
3939,3939,USPS,Delivered,8,Standard
3940,3940,DHL,Delayed,10,Standard
3941,3941,UPS,Returned,1,Overnight
3942,3942,FedEx,Delivered,12,Overnight
3943,3943,UPS,Delivered,2,Overnight
3944,3944,DHL,Delivered,10,Express
3945,3945,FedEx,Delayed,2,Standard
3946,3946,DHL,Delivered,7,Express
3947,3947,UPS,Delivered,1,Standard
3948,3948,DHL,In Transit,12,Express
3949,3949,USPS,Delivered,14,Express
3950,3950,FedEx,In Transit,2,Standard
3951,3951,UPS,Delivered,8,Standard
3952,3952,USPS,Delivered,4,Express
3953,3953,UPS,Returned,5,Overnight
3954,3954,USPS,Delivered,11,Express
3955,3955,USPS,Delayed,7,Express
3956,3956,USPS,In Transit,7,Standard
3957,3957,DHL,Returned,6,Standard
3958,3958,FedEx,In Transit,9,Express
3959,3959,FedEx,Delayed,13,Overnight
3960,3960,UPS,Delayed,6,Express
3961,3961,FedEx,Returned,3,Express
3962,3962,FedEx,Returned,2,Standard
3963,3963,DHL,Delayed,6,Standard
3964,3964,USPS,Delivered,11,Express
3965,3965,USPS,Returned,12,Overnight
3966,3966,USPS,Delivered,14,Overnight
3967,3967,FedEx,Delayed,13,Overnight
3968,3968,UPS,In Transit,1,Standard
3969,3969,UPS,Delivered,2,Express
3970,3970,FedEx,Delayed,1,Express
3971,3971,DHL,Delivered,9,Overnight
3972,3972,UPS,Delayed,4,Overnight
3973,3973,FedEx,In Transit,9,Standard
3974,3974,FedEx,In Transit,8,Standard
3975,3975,UPS,Delivered,3,Overnight
3976,3976,FedEx,Delivered,12,Standard
3977,3977,FedEx,In Transit,3,Express
3978,3978,UPS,In Transit,12,Standard
3979,3979,FedEx,Delivered,3,Overnight
3980,3980,UPS,Delayed,10,Standard
3981,3981,USPS,Returned,2,Overnight
3982,3982,DHL,Delivered,5,Express
3983,3983,UPS,In Transit,5,Standard
3984,3984,USPS,Delayed,10,Standard
3985,3985,DHL,Returned,11,Express
3986,3986,DHL,In Transit,12,Overnight
3987,3987,FedEx,Delivered,5,Standard
3988,3988,USPS,In Transit,10,Overnight
3989,3989,DHL,Delayed,1,Express
3990,3990,UPS,Returned,10,Express
3991,3991,USPS,Delayed,11,Express
3992,3992,USPS,Delayed,8,Standard
3993,3993,DHL,Delivered,1,Express
3994,3994,USPS,Delayed,2,Express
3995,3995,UPS,Returned,13,Standard
3996,3996,DHL,In Transit,3,Express
3997,3997,UPS,Returned,14,Overnight
3998,3998,USPS,Delayed,2,Overnight
3999,3999,DHL,Delivered,7,Standard
4000,4000,FedEx,Returned,2,Express
4001,4001,DHL,In Transit,3,Express
4002,4002,FedEx,Delayed,13,Express
4003,4003,FedEx,Returned,11,Express
4004,4004,UPS,Returned,1,Standard
4005,4005,DHL,Delayed,1,Overnight
4006,4006,FedEx,Returned,5,Standard
4007,4007,FedEx,In Transit,7,Express
4008,4008,USPS,Returned,9,Express
4009,4009,FedEx,Delayed,9,Standard
4010,4010,DHL,Delivered,13,Standard
4011,4011,FedEx,Delayed,7,Standard
4012,4012,USPS,In Transit,13,Overnight
4013,4013,UPS,Delayed,4,Overnight
4014,4014,UPS,Delivered,11,Overnight
4015,4015,FedEx,Delivered,4,Standard
4016,4016,DHL,Delivered,2,Overnight
4017,4017,UPS,Delivered,12,Overnight
4018,4018,DHL,Returned,2,Overnight
4019,4019,USPS,Returned,4,Standard
4020,4020,DHL,Delayed,10,Standard
4021,4021,DHL,Delivered,7,Express
4022,4022,UPS,Delivered,1,Express
4023,4023,FedEx,Delayed,10,Standard
4024,4024,FedEx,Returned,2,Standard
4025,4025,FedEx,Delayed,2,Overnight
4026,4026,USPS,In Transit,2,Standard
4027,4027,UPS,Delayed,4,Express
4028,4028,USPS,Returned,5,Overnight
4029,4029,USPS,Delivered,1,Express
4030,4030,USPS,In Transit,10,Standard
4031,4031,UPS,In Transit,6,Standard
4032,4032,FedEx,Delayed,5,Standard
4033,4033,FedEx,Delivered,6,Standard
4034,4034,UPS,In Transit,8,Express
4035,4035,FedEx,In Transit,2,Overnight
4036,4036,USPS,Delayed,9,Express
4037,4037,FedEx,Delivered,11,Standard
4038,4038,DHL,In Transit,5,Overnight
4039,4039,USPS,Delivered,12,Standard
4040,4040,DHL,In Transit,8,Standard
4041,4041,FedEx,Delayed,3,Overnight
4042,4042,FedEx,Returned,13,Express
4043,4043,UPS,Returned,12,Express
4044,4044,UPS,Delayed,12,Express
4045,4045,FedEx,Delayed,4,Overnight
4046,4046,UPS,In Transit,8,Standard
4047,4047,UPS,In Transit,12,Express
4048,4048,USPS,Delivered,10,Overnight
4049,4049,USPS,In Transit,2,Express
4050,4050,UPS,Returned,1,Express
4051,4051,UPS,Delivered,12,Express
4052,4052,DHL,Delivered,6,Express
4053,4053,FedEx,In Transit,1,Express
4054,4054,USPS,Delayed,2,Standard
4055,4055,UPS,Delivered,13,Standard
4056,4056,USPS,Returned,12,Standard
4057,4057,UPS,Delayed,10,Express
4058,4058,UPS,In Transit,8,Express
4059,4059,USPS,In Transit,1,Overnight
4060,4060,USPS,Delivered,11,Overnight
4061,4061,USPS,Returned,5,Standard
4062,4062,USPS,Returned,8,Standard
4063,4063,UPS,Delayed,12,Standard
4064,4064,USPS,Delivered,8,Express
4065,4065,FedEx,Returned,5,Standard
4066,4066,USPS,In Transit,13,Express
4067,4067,UPS,Delayed,5,Overnight
4068,4068,UPS,In Transit,1,Standard
4069,4069,UPS,Returned,4,Overnight
4070,4070,FedEx,Returned,7,Standard
4071,4071,FedEx,Returned,7,Standard
4072,4072,FedEx,Delayed,2,Overnight
4073,4073,FedEx,Returned,8,Express
4074,4074,DHL,In Transit,5,Express
4075,4075,UPS,Delivered,11,Overnight
4076,4076,UPS,In Transit,11,Standard
4077,4077,UPS,Delivered,11,Overnight
4078,4078,UPS,In Transit,11,Overnight
4079,4079,DHL,Delivered,10,Standard
4080,4080,UPS,Delayed,13,Express
4081,4081,DHL,Returned,1,Overnight
