order_id,customer_id,product_id,order_date,order_status,quantity,discount,shipping_cost,payment_method,order_value
1110,2004,3,2024-12-26,Cancelled,1,0.11,3.84,PayPal,293.47
1111,727,45,2024-12-09,Delivered,3,0.03,15.56,Bank Transfer,633.28
1112,4430,54,2024-02-15,Pending,4,0.18,14.5,Credit Card,841.91
1113,4788,74,2023-07-09,Delivered,2,0.08,3.01,Credit Card,92.57
1114,4697,22,2024-04-13,Pending,2,0.11,6.61,Credit Card,544.93
1115,1128,8,2025-01-08,Pending,1,0.13,17.19,PayPal,200.26
1116,3875,58,2024-08-14,Cancelled,5,0.03,1.75,Credit Card,916.52
1117,4147,4,2024-04-23,Pending,5,0.21,14.38,Credit Card,100.63
1118,2211,85,2025-03-19,Cancelled,4,0.23,14.29,Bank Transfer,666.97
1119,748,58,2023-10-01,Delivered,2,0.12,3.65,Bank Transfer,682.0
1120,1495,79,2024-08-31,Cancelled,2,0.16,6.97,Credit Card,357.04
1121,4939,45,2024-06-16,Cancelled,5,0.08,6.96,Credit Card,442.35
1122,206,53,2025-02-20,Shipped,5,0.05,2.69,Credit Card,586.79
1123,1246,42,2024-06-19,Cancelled,3,0.28,13.14,Credit Card,484.58
1124,2548,11,2025-02-16,Pending,4,0.02,15.44,Credit Card,625.87
1125,4071,89,2023-05-13,Shipped,1,0.12,13.08,Bank Transfer,153.84
1126,1982,52,2024-04-13,Shipped,4,0.11,18.17,Bank Transfer,314.63
1127,1514,36,2024-12-23,Cancelled,1,0.17,2.17,PayPal,319.55
1128,4687,38,2025-01-10,Shipped,2,0.15,14.5,Credit Card,970.45
1129,4892,61,2023-08-23,Pending,2,0.16,15.49,PayPal,929.27
1130,3063,74,2023-09-12,Cancelled,3,0.04,18.91,Credit Card,603.12
1131,4278,95,2024-06-29,Shipped,3,0.29,2.81,Credit Card,95.3
1132,418,43,2024-01-14,Pending,1,0.11,7.44,Bank Transfer,447.72
1133,1921,74,2024-02-23,Delivered,3,0.03,2.87,Bank Transfer,170.76
1134,4444,100,2024-10-03,Cancelled,4,0.07,7.41,Bank Transfer,949.63
1135,3573,98,2024-08-13,Delivered,4,0.14,10.59,Credit Card,49.34
1136,4451,64,2023-08-29,Delivered,2,0.03,9.61,Credit Card,499.85
1137,4035,66,2023-05-20,Delivered,4,0.04,10.68,Bank Transfer,907.36
1138,256,94,2024-04-14,Cancelled,2,0.14,15.16,PayPal,126.07
1139,4699,45,2024-02-14,Pending,1,0.16,19.03,PayPal,298.32
1140,68,25,2024-12-01,Pending,3,0.01,6.71,Credit Card,466.34
1141,892,56,2024-06-06,Delivered,2,0.13,9.0,Bank Transfer,364.97
1142,1831,46,2025-02-19,Pending,1,0.17,18.27,Credit Card,447.92
1143,432,36,2023-06-28,Pending,1,0.05,16.94,Bank Transfer,879.72
1144,147,89,2024-08-31,Pending,5,0.29,6.76,Credit Card,182.4
1145,2956,11,2024-09-06,Shipped,1,0.15,7.18,Bank Transfer,415.78
1146,1770,89,2024-11-12,Shipped,2,0.29,16.88,PayPal,960.48
1147,438,41,2024-05-20,Delivered,2,0.17,12.27,Credit Card,806.67
1148,3863,27,2023-11-07,Shipped,5,0.18,8.6,Bank Transfer,58.2
1149,400,19,2023-05-14,Delivered,3,0.14,19.06,Bank Transfer,209.1
1150,4588,58,2024-06-21,Pending,1,0.04,1.91,Credit Card,132.44
1151,2007,65,2023-10-17,Delivered,2,0.11,17.36,Bank Transfer,869.76
1152,2109,68,2024-09-28,Delivered,2,0.13,16.54,PayPal,562.04
1153,1098,12,2024-08-29,Shipped,1,0.25,13.04,Bank Transfer,44.99
1154,2729,75,2023-10-06,Cancelled,3,0.2,6.98,Credit Card,386.84
1155,2486,35,2023-12-25,Pending,3,0.07,1.64,Bank Transfer,990.95
1156,1817,27,2025-01-16,Pending,5,0.01,0.62,Credit Card,556.26
1157,3603,74,2024-04-24,Shipped,4,0.12,19.57,PayPal,738.95
1158,51,12,2023-12-08,Pending,4,0.12,12.38,PayPal,748.43
1159,78,41,2024-03-05,Delivered,1,0.18,2.97,Bank Transfer,614.3
1160,4649,8,2024-02-29,Shipped,5,0.13,9.34,PayPal,805.23
1161,4746,57,2024-12-10,Delivered,2,0.09,1.46,PayPal,165.85
1162,2107,40,2023-08-06,Cancelled,1,0.14,7.12,Bank Transfer,569.58
1163,3666,84,2023-11-16,Pending,4,0.04,16.01,Bank Transfer,604.74
1164,2725,26,2023-08-22,Pending,4,0.3,16.18,Bank Transfer,749.78
1165,3078,86,2024-10-15,Pending,5,0.12,11.52,Bank Transfer,896.05
1166,3396,29,2024-08-23,Shipped,2,0.24,14.41,Credit Card,877.43
1167,2683,65,2024-05-13,Delivered,2,0.09,12.98,Credit Card,786.16
1168,2059,71,2024-05-26,Pending,3,0.04,9.11,PayPal,992.34
1169,262,98,2024-05-01,Cancelled,4,0.06,3.05,Credit Card,708.58
1170,852,46,2025-02-10,Pending,2,0.29,17.55,PayPal,352.12
1171,146,98,2024-05-25,Pending,1,0.09,0.86,Bank Transfer,159.33
1172,2790,33,2023-12-21,Pending,3,0.19,2.11,Credit Card,229.76
1173,3954,60,2023-06-19,Delivered,4,0.0,17.01,Bank Transfer,405.44
1174,3608,25,2023-06-21,Delivered,1,0.26,5.95,PayPal,901.51
1175,1506,62,2025-04-15,Pending,4,0.28,19.29,Bank Transfer,922.76
1176,1997,14,2023-11-06,Delivered,2,0.13,1.99,Bank Transfer,313.58
1177,795,56,2025-04-02,Shipped,4,0.3,0.13,PayPal,165.36
1178,520,69,2025-02-03,Pending,4,0.08,16.07,Bank Transfer,463.5
1179,1077,41,2023-11-07,Cancelled,1,0.01,16.15,PayPal,752.67
1180,2095,91,2025-01-09,Cancelled,1,0.13,5.54,Credit Card,418.03
1181,3503,94,2024-09-22,Delivered,5,0.23,5.51,PayPal,181.6
1182,119,38,2024-10-07,Shipped,1,0.09,13.8,Bank Transfer,630.75
1183,921,23,2023-06-19,Pending,5,0.09,12.97,Credit Card,329.47
1184,4109,66,2024-07-09,Cancelled,2,0.11,17.51,Credit Card,982.94
1185,4072,18,2024-01-24,Shipped,1,0.07,4.27,Credit Card,227.41
1186,2297,35,2024-03-09,Pending,3,0.25,15.35,Credit Card,825.69
1187,4521,34,2023-11-05,Pending,3,0.19,9.33,Bank Transfer,933.43
1188,4825,24,2024-12-27,Delivered,3,0.1,14.13,Credit Card,97.28
1189,2514,11,2023-08-13,Pending,4,0.3,8.05,PayPal,373.69
1190,1803,70,2024-03-13,Pending,3,0.16,1.07,PayPal,962.27
1191,968,34,2024-01-12,Delivered,3,0.23,18.85,Credit Card,999.99
1192,1397,9,2024-01-31,Delivered,5,0.22,12.41,Credit Card,197.42
1193,1084,53,2024-02-26,Shipped,3,0.23,15.95,PayPal,693.04
1194,29,77,2023-08-04,Delivered,3,0.01,0.72,PayPal,930.54
1195,1308,48,2025-03-22,Shipped,4,0.14,0.62,Bank Transfer,595.02
1196,896,31,2023-09-26,Cancelled,4,0.09,2.46,PayPal,78.82
1197,4974,12,2025-03-30,Delivered,3,0.09,5.97,Bank Transfer,847.3
1198,743,30,2024-12-10,Cancelled,3,0.21,16.9,PayPal,609.25
1199,4676,8,2025-04-19,Cancelled,4,0.19,8.96,Credit Card,959.01
1200,4607,11,2024-01-14,Cancelled,5,0.15,3.5,Credit Card,105.93
1201,2421,99,2023-10-23,Delivered,5,0.05,18.01,PayPal,447.62
1202,4262,80,2024-02-02,Pending,1,0.08,1.8,Bank Transfer,928.91
1203,3840,6,2023-11-29,Cancelled,4,0.06,9.73,Bank Transfer,777.41
1204,3324,100,2025-04-21,Delivered,4,0.13,13.38,PayPal,939.09
1205,85,45,2023-06-05,Pending,2,0.13,3.52,Bank Transfer,465.06
1206,1098,59,2023-09-05,Delivered,1,0.0,18.13,Credit Card,702.0
1207,1886,44,2024-11-30,Cancelled,5,0.23,18.72,Credit Card,455.98
1208,4659,25,2024-12-30,Cancelled,1,0.27,1.64,Credit Card,120.72
1209,1683,75,2023-07-05,Pending,3,0.09,1.31,Credit Card,422.2
1210,3953,93,2024-10-08,Pending,4,0.23,16.85,Bank Transfer,99.53
1211,3506,14,2024-06-17,Pending,4,0.2,0.23,Credit Card,999.72
1212,4622,48,2023-08-01,Cancelled,3,0.2,1.8,PayPal,50.36
1213,3503,90,2023-09-04,Delivered,4,0.09,10.55,Credit Card,576.27
1214,2050,55,2025-03-12,Delivered,3,0.03,1.5,Credit Card,255.74
1215,1924,95,2024-05-20,Delivered,1,0.26,19.86,PayPal,510.44
1216,4778,86,2025-03-13,Cancelled,1,0.23,15.52,Credit Card,564.84
1217,4311,3,2024-11-20,Cancelled,3,0.15,0.19,PayPal,953.24
1218,194,60,2024-09-19,Delivered,1,0.21,8.1,Bank Transfer,239.87
1219,3280,22,2023-06-01,Cancelled,3,0.2,2.51,Bank Transfer,890.85
1220,3096,85,2025-03-13,Shipped,2,0.26,6.04,Bank Transfer,452.11
1221,1183,98,2024-09-12,Cancelled,2,0.09,16.8,PayPal,230.28
1222,2768,93,2024-09-25,Cancelled,3,0.25,3.04,Bank Transfer,919.8
1223,947,93,2023-09-21,Pending,3,0.28,16.48,Bank Transfer,726.49
1224,2021,60,2024-10-18,Shipped,3,0.22,2.99,PayPal,637.03
1225,639,77,2024-11-18,Cancelled,2,0.15,13.9,Bank Transfer,609.67
1226,1704,99,2025-04-02,Pending,1,0.26,17.91,Credit Card,37.76
1227,3003,58,2024-08-30,Cancelled,5,0.01,15.78,PayPal,270.25
1228,3579,55,2023-12-23,Delivered,1,0.18,1.66,Credit Card,635.3
1229,1117,97,2024-04-22,Delivered,3,0.12,12.02,PayPal,513.0
1230,1470,45,2025-03-25,Delivered,5,0.01,13.0,PayPal,672.74
1231,958,55,2024-12-20,Shipped,2,0.12,18.7,Bank Transfer,459.32
1232,658,17,2025-02-22,Shipped,3,0.17,10.88,PayPal,627.82
1233,3947,95,2025-02-20,Delivered,5,0.06,3.31,Credit Card,250.66
1234,440,22,2023-06-20,Delivered,1,0.23,0.53,PayPal,570.95
1235,2707,47,2023-05-08,Shipped,4,0.3,10.13,Bank Transfer,135.3
1236,593,55,2023-07-23,Pending,5,0.17,16.61,Credit Card,291.84
1237,3999,6,2024-03-30,Delivered,1,0.28,10.25,Bank Transfer,565.89
1238,763,86,2025-01-19,Pending,4,0.11,17.06,Bank Transfer,767.47
1239,3321,32,2024-05-09,Cancelled,2,0.24,1.93,Credit Card,444.62
1240,4547,5,2023-10-06,Cancelled,4,0.07,18.85,Bank Transfer,520.44
1241,884,25,2024-01-01,Delivered,5,0.23,4.6,Credit Card,115.23
1242,1824,84,2023-12-20,Pending,2,0.12,17.87,Bank Transfer,756.09
1243,817,2,2024-02-12,Delivered,2,0.16,13.18,Bank Transfer,518.17
1244,2881,17,2023-08-10,Delivered,2,0.12,0.76,Credit Card,225.67
1245,4564,94,2023-08-15,Cancelled,2,0.17,16.62,Credit Card,820.64
1246,4254,18,2024-12-11,Delivered,1,0.1,14.36,PayPal,604.27
1247,2308,27,2023-09-07,Pending,2,0.28,2.1,PayPal,424.96
1248,3455,14,2025-04-21,Shipped,2,0.15,18.48,Bank Transfer,650.91
1249,2487,79,2025-01-30,Cancelled,3,0.08,3.91,Credit Card,810.99
1250,2161,91,2024-01-03,Pending,5,0.05,11.4,Bank Transfer,113.93
1251,1043,25,2023-12-14,Shipped,1,0.14,1.83,Credit Card,509.29
1252,337,71,2024-04-06,Pending,5,0.25,7.33,Bank Transfer,830.75
1253,3346,62,2024-11-22,Cancelled,1,0.04,17.81,Credit Card,224.64
1254,2662,99,2023-10-01,Pending,1,0.28,4.86,Credit Card,793.11
1255,917,100,2023-10-06,Shipped,4,0.06,7.72,PayPal,183.55
1256,2687,27,2023-09-22,Delivered,3,0.3,18.84,PayPal,704.37
1257,4639,31,2024-08-27,Delivered,1,0.29,1.27,PayPal,723.55
1258,2709,79,2025-04-13,Cancelled,5,0.15,14.96,Bank Transfer,352.28
1259,3289,81,2024-05-01,Shipped,2,0.29,0.88,Bank Transfer,461.07
1260,1635,80,2023-08-08,Delivered,1,0.18,12.35,Bank Transfer,453.5
1261,665,9,2024-06-28,Delivered,4,0.22,4.83,PayPal,126.98
1262,1433,29,2024-06-30,Shipped,3,0.15,13.54,PayPal,501.27
1263,2886,92,2024-02-16,Pending,1,0.2,16.64,Bank Transfer,664.09
1264,1343,13,2024-01-02,Delivered,1,0.04,12.07,Credit Card,566.51
1265,4543,22,2023-10-25,Delivered,4,0.11,11.47,Credit Card,185.02
1266,4935,16,2024-05-15,Delivered,2,0.13,5.85,PayPal,698.36
1267,293,58,2023-08-24,Shipped,2,0.04,11.57,Bank Transfer,785.76
1268,2590,93,2024-11-04,Shipped,5,0.12,10.14,Bank Transfer,274.82
1269,513,5,2024-09-24,Shipped,5,0.04,18.37,PayPal,164.21
1270,3417,81,2025-03-01,Shipped,4,0.1,4.93,Credit Card,356.18
1271,4261,10,2023-06-14,Shipped,5,0.18,10.92,Credit Card,289.48
1272,4465,48,2023-12-01,Pending,4,0.08,17.85,PayPal,121.67
1273,71,24,2024-09-17,Shipped,3,0.05,7.75,Credit Card,22.39
1274,3242,100,2024-11-01,Delivered,4,0.23,9.69,Bank Transfer,622.5
1275,1038,33,2024-11-27,Shipped,1,0.13,11.65,Bank Transfer,237.37
1276,4505,35,2024-07-19,Delivered,4,0.24,13.19,PayPal,200.24
1277,790,77,2024-03-02,Cancelled,4,0.19,13.58,PayPal,253.1
1278,4001,55,2024-05-25,Pending,5,0.01,1.03,Bank Transfer,531.33
1279,1784,71,2023-07-29,Pending,1,0.26,19.87,Bank Transfer,246.83
1280,2997,85,2024-08-19,Delivered,3,0.25,17.54,Credit Card,799.8
1281,2346,14,2024-12-27,Cancelled,3,0.26,12.9,Bank Transfer,747.39
1282,77,96,2024-04-07,Pending,3,0.19,0.59,PayPal,320.24
1283,3903,86,2024-10-13,Delivered,5,0.03,6.32,Bank Transfer,993.06
1284,3118,51,2023-08-27,Pending,4,0.16,18.67,PayPal,693.54
1285,264,87,2024-02-23,Delivered,2,0.0,0.51,Bank Transfer,382.96
1286,214,95,2023-05-10,Pending,5,0.3,13.16,Bank Transfer,565.53
1287,3103,97,2024-03-20,Shipped,3,0.22,8.01,Credit Card,797.08
1288,4950,100,2024-07-14,Cancelled,3,0.26,5.66,Bank Transfer,156.71
1289,412,13,2024-10-04,Pending,1,0.19,9.28,Bank Transfer,448.91
1290,1929,47,2024-09-27,Shipped,5,0.03,15.92,Credit Card,728.27
1291,2245,86,2024-05-03,Cancelled,4,0.11,9.03,Credit Card,198.75
1292,4327,15,2024-04-26,Pending,3,0.04,13.74,PayPal,559.22
1293,2085,42,2023-08-07,Delivered,3,0.07,0.49,Credit Card,825.18
1294,3798,47,2024-01-19,Pending,2,0.23,11.14,Bank Transfer,198.11
1295,2348,60,2025-03-07,Cancelled,3,0.03,15.2,Bank Transfer,705.96
1296,940,56,2024-04-03,Delivered,1,0.22,2.9,PayPal,48.1
1297,1728,37,2023-05-17,Delivered,2,0.28,9.29,Bank Transfer,136.26
1298,3351,23,2024-08-30,Shipped,1,0.15,5.15,PayPal,23.32
1299,988,83,2024-02-15,Cancelled,1,0.23,1.18,Credit Card,785.51
1300,3715,87,2023-07-09,Cancelled,1,0.23,18.62,Credit Card,478.29
1301,2758,33,2024-05-04,Cancelled,4,0.01,10.81,Credit Card,242.03
1302,1372,79,2024-01-21,Shipped,2,0.09,10.5,Credit Card,974.49
1303,3663,6,2023-07-09,Shipped,1,0.14,7.05,Credit Card,659.0
1304,2246,60,2023-08-21,Pending,4,0.3,6.46,Bank Transfer,377.78
1305,542,65,2023-05-18,Pending,1,0.15,7.35,Bank Transfer,39.51
1306,2593,6,2024-04-25,Delivered,4,0.07,16.98,PayPal,499.28
1307,3852,29,2025-04-04,Delivered,1,0.21,15.17,Credit Card,462.98
1308,4340,12,2023-12-05,Cancelled,2,0.14,5.53,Bank Transfer,837.07
1309,2013,13,2023-12-04,Delivered,4,0.02,16.59,Bank Transfer,268.03
1310,4598,63,2024-02-02,Cancelled,2,0.07,14.36,Credit Card,224.98
1311,671,97,2024-01-30,Cancelled,2,0.22,18.93,PayPal,777.77
1312,2301,100,2023-09-23,Shipped,5,0.22,9.91,Credit Card,364.9
1313,1583,78,2024-09-05,Pending,4,0.11,14.69,PayPal,691.36
1314,742,83,2023-05-08,Shipped,4,0.01,4.37,Credit Card,667.49
1315,3911,44,2024-11-07,Delivered,3,0.12,2.57,Bank Transfer,487.36
1316,225,62,2024-11-28,Cancelled,4,0.28,19.0,Credit Card,222.94
1317,333,89,2025-02-23,Shipped,4,0.28,19.76,Bank Transfer,844.38
1318,2483,62,2023-05-18,Pending,2,0.11,19.31,Credit Card,537.46
1319,1552,51,2023-06-08,Cancelled,3,0.25,8.24,Bank Transfer,769.89
1320,901,67,2024-06-19,Pending,1,0.03,10.95,Bank Transfer,567.97
1321,3076,17,2023-12-30,Delivered,5,0.19,11.12,Credit Card,519.69
1322,2398,30,2024-08-13,Delivered,5,0.08,16.95,Credit Card,183.45
1323,4024,59,2024-08-03,Shipped,1,0.28,10.64,PayPal,317.67
1324,973,49,2023-08-08,Pending,2,0.16,9.9,Bank Transfer,450.24
1325,4583,77,2023-07-04,Cancelled,4,0.18,4.7,Bank Transfer,28.73
1326,2319,37,2024-06-04,Pending,2,0.23,7.47,Bank Transfer,597.36
1327,1442,93,2024-01-28,Cancelled,2,0.12,16.22,Credit Card,704.36
1328,2575,89,2024-04-29,Shipped,2,0.01,8.81,PayPal,75.51
1329,511,86,2024-07-30,Cancelled,2,0.0,19.3,PayPal,96.84
1330,777,73,2025-05-02,Cancelled,3,0.26,10.02,Bank Transfer,387.7
1331,152,48,2024-06-21,Shipped,3,0.24,17.04,Credit Card,190.19
1332,4033,21,2024-08-12,Cancelled,4,0.14,12.3,PayPal,32.71
1333,1755,20,2024-05-07,Delivered,4,0.21,9.73,Bank Transfer,169.41
1334,4972,49,2024-04-08,Pending,4,0.02,13.45,Bank Transfer,378.73
1335,2706,30,2024-07-27,Pending,2,0.28,7.4,Bank Transfer,25.97
1336,3350,7,2024-05-09,Cancelled,4,0.15,16.68,PayPal,766.56
1337,1983,23,2024-04-22,Cancelled,1,0.23,11.27,PayPal,704.53
1338,184,76,2023-11-23,Cancelled,2,0.15,7.92,Bank Transfer,507.92
1339,1990,87,2025-01-18,Delivered,2,0.16,10.44,Credit Card,549.43
1340,1934,36,2023-06-30,Delivered,2,0.23,11.58,PayPal,233.69
1341,3996,30,2024-09-11,Shipped,1,0.22,3.77,PayPal,890.34
1342,3945,55,2024-12-07,Shipped,2,0.22,6.35,Credit Card,27.78
1343,2703,49,2024-11-07,Cancelled,5,0.08,13.73,Bank Transfer,816.22
1344,4257,19,2023-05-24,Pending,1,0.27,0.52,Bank Transfer,176.49
1345,4854,5,2024-02-28,Shipped,5,0.13,15.67,Credit Card,769.04
1346,1516,43,2025-01-22,Pending,3,0.05,12.92,PayPal,256.01
1347,2658,22,2024-07-19,Pending,2,0.05,16.83,Bank Transfer,481.49
1348,1953,98,2024-01-17,Shipped,1,0.12,9.86,Bank Transfer,431.62
1349,3941,54,2024-01-13,Cancelled,2,0.19,9.05,PayPal,406.2
1350,461,72,2023-07-11,Delivered,4,0.17,3.44,Bank Transfer,613.49
1351,2750,82,2023-12-25,Delivered,1,0.14,19.12,Bank Transfer,290.7
1352,4638,25,2024-11-21,Pending,4,0.09,16.87,Bank Transfer,719.42
1353,4919,45,2024-06-14,Cancelled,5,0.03,15.51,Bank Transfer,143.57
1354,442,47,2024-12-15,Shipped,1,0.3,3.15,Bank Transfer,135.98
1355,234,33,2025-04-29,Shipped,3,0.06,6.25,PayPal,257.17
1356,2715,24,2024-08-24,Cancelled,4,0.08,11.28,Bank Transfer,237.58
1357,129,33,2025-04-23,Pending,3,0.14,15.64,PayPal,985.01
1358,4053,14,2023-05-28,Pending,3,0.22,13.61,PayPal,294.44
1359,4378,8,2023-06-04,Delivered,1,0.26,19.78,PayPal,593.45
1360,4423,76,2024-07-09,Cancelled,5,0.27,12.74,Credit Card,111.92
1361,3484,23,2023-08-06,Cancelled,5,0.15,9.08,Credit Card,984.06
1362,4130,80,2024-07-29,Delivered,3,0.13,5.64,Credit Card,51.51
1363,4240,99,2024-05-24,Shipped,5,0.22,18.95,PayPal,306.1
1364,2419,16,2024-08-19,Pending,3,0.26,7.96,Credit Card,671.25
1365,139,23,2023-07-31,Shipped,5,0.24,12.39,PayPal,973.67
1366,590,48,2024-07-29,Delivered,3,0.1,1.91,Bank Transfer,441.76
1367,4542,42,2024-12-13,Cancelled,5,0.06,1.7,Bank Transfer,491.69
1368,691,45,2024-10-12,Pending,2,0.24,6.47,Bank Transfer,463.26
1369,4949,10,2023-05-23,Shipped,1,0.21,1.47,Bank Transfer,658.04
1370,3489,57,2023-10-20,Shipped,5,0.15,8.72,PayPal,583.07
1371,143,1,2024-08-28,Pending,4,0.07,9.5,PayPal,423.3
1372,4311,20,2023-05-04,Cancelled,4,0.2,1.86,Bank Transfer,773.48
1373,2230,78,2025-03-31,Delivered,4,0.19,7.24,Bank Transfer,207.21
1374,208,73,2023-09-08,Cancelled,5,0.21,18.45,Credit Card,696.04
1375,118,61,2025-04-24,Shipped,1,0.12,0.08,Credit Card,925.15
1376,1808,44,2023-10-02,Shipped,3,0.08,13.35,PayPal,355.54
1377,351,94,2025-02-24,Delivered,4,0.25,3.36,Bank Transfer,223.1
1378,2697,72,2024-12-04,Pending,4,0.05,15.65,Credit Card,572.38
1379,206,96,2024-06-11,Cancelled,3,0.16,3.45,PayPal,354.71
1380,2154,31,2024-10-23,Shipped,2,0.2,10.88,PayPal,300.28
1381,4037,56,2023-10-11,Shipped,1,0.26,0.36,Credit Card,478.13
1382,4998,21,2024-06-07,Shipped,1,0.2,15.27,Credit Card,677.62
1383,3357,63,2023-10-07,Pending,2,0.2,3.33,Credit Card,84.5
1384,2123,54,2023-10-15,Shipped,4,0.14,4.54,PayPal,343.74
1385,234,46,2023-07-02,Pending,2,0.05,17.32,PayPal,676.19
1386,3970,52,2024-10-04,Delivered,4,0.17,0.2,Credit Card,162.1
1387,2300,43,2024-11-18,Shipped,3,0.18,2.72,Bank Transfer,478.03
1388,3563,89,2025-03-26,Delivered,5,0.26,0.44,Bank Transfer,308.45
1389,4311,24,2024-01-31,Pending,2,0.3,0.6,Bank Transfer,787.69
1390,4057,67,2025-04-16,Cancelled,1,0.15,11.22,Bank Transfer,998.36
1391,4064,16,2025-04-30,Pending,5,0.12,19.49,Bank Transfer,111.99
1392,3327,39,2023-12-11,Cancelled,2,0.18,12.05,Credit Card,431.69
1393,3357,46,2024-06-16,Delivered,5,0.05,16.37,Credit Card,993.73
1394,4111,25,2024-06-09,Pending,4,0.21,12.78,PayPal,236.12
1395,4451,91,2024-09-12,Delivered,2,0.28,11.32,Bank Transfer,752.65
1396,1789,16,2023-05-07,Cancelled,1,0.17,15.6,Credit Card,618.19
1397,2555,25,2023-05-22,Cancelled,5,0.17,5.72,Credit Card,159.96
1398,3886,16,2023-08-09,Pending,3,0.14,8.88,Bank Transfer,348.55
1399,2923,27,2024-06-23,Delivered,4,0.21,1.41,Bank Transfer,374.07
1400,2927,3,2024-04-19,Pending,4,0.12,8.3,PayPal,947.62
1401,4874,86,2025-02-07,Delivered,3,0.05,2.33,Bank Transfer,382.01
1402,1433,99,2023-07-24,Delivered,4,0.14,12.28,Credit Card,473.02
1403,4662,3,2023-05-17,Delivered,3,0.19,3.45,Credit Card,763.75
1404,2862,70,2023-11-27,Delivered,3,0.19,18.77,PayPal,737.76
1405,1847,33,2023-10-10,Cancelled,5,0.03,4.61,Bank Transfer,940.56
1406,463,98,2024-11-07,Delivered,1,0.26,11.67,Bank Transfer,469.06
1407,962,87,2024-10-13,Pending,1,0.29,19.63,PayPal,166.6
1408,4732,90,2023-06-08,Delivered,4,0.28,18.36,Bank Transfer,576.97
1409,216,70,2023-06-05,Pending,5,0.24,14.55,Bank Transfer,85.96
1410,2823,93,2024-07-13,Cancelled,1,0.08,13.99,Bank Transfer,879.47
1411,1241,56,2025-01-28,Cancelled,3,0.06,18.4,Credit Card,775.02
1412,2954,16,2023-05-21,Delivered,1,0.21,2.24,PayPal,867.58
1413,4386,96,2025-03-29,Cancelled,5,0.28,6.7,PayPal,980.69
1414,4514,98,2024-06-24,Delivered,3,0.08,12.03,Credit Card,165.51
1415,2405,63,2024-01-28,Shipped,5,0.0,7.74,Credit Card,555.35
1416,3180,98,2024-01-20,Shipped,2,0.11,16.62,Credit Card,939.41
1417,3765,88,2024-01-18,Cancelled,4,0.22,13.66,Bank Transfer,891.07
1418,3672,10,2024-03-27,Shipped,4,0.18,6.67,PayPal,449.86
1419,3981,13,2024-08-05,Shipped,5,0.2,11.94,PayPal,467.51
1420,217,53,2023-10-22,Cancelled,2,0.11,15.67,Bank Transfer,122.34
1421,4144,1,2024-02-14,Cancelled,1,0.0,3.29,Bank Transfer,593.16
1422,996,48,2024-11-20,Shipped,3,0.02,9.46,Credit Card,902.25
1423,3455,60,2024-11-28,Delivered,2,0.19,14.01,PayPal,504.01
1424,193,59,2025-04-23,Delivered,5,0.04,4.42,Credit Card,641.94
1425,4789,21,2024-11-15,Shipped,1,0.03,1.41,Bank Transfer,869.15
1426,4361,16,2023-11-21,Shipped,1,0.01,13.69,Bank Transfer,671.69
1427,3033,37,2023-07-20,Shipped,5,0.14,14.93,Credit Card,906.11
1428,2509,25,2024-06-08,Pending,5,0.19,17.21,Credit Card,455.02
1429,2734,95,2024-12-14,Pending,1,0.13,19.93,PayPal,151.4
1430,3418,55,2024-07-16,Pending,3,0.29,14.74,Bank Transfer,931.06
1431,457,57,2025-03-19,Delivered,1,0.04,17.18,PayPal,770.57
1432,405,71,2024-12-05,Shipped,3,0.11,19.39,Bank Transfer,896.58
1433,2466,96,2024-06-16,Cancelled,2,0.24,11.41,Bank Transfer,662.37
1434,1231,10,2025-04-05,Shipped,1,0.02,13.95,Credit Card,59.22
1435,2275,5,2024-06-16,Cancelled,4,0.15,2.81,PayPal,481.04
1436,4011,72,2025-04-27,Cancelled,1,0.05,12.1,PayPal,319.43
1437,2754,56,2025-02-09,Delivered,1,0.05,7.04,Bank Transfer,393.59
1438,1675,78,2024-01-01,Pending,1,0.19,6.66,PayPal,632.74
1439,4928,58,2024-09-06,Delivered,2,0.27,17.57,Credit Card,694.7
1440,1857,39,2024-10-18,Shipped,1,0.18,0.99,Bank Transfer,133.28
1441,4701,70,2024-12-06,Delivered,4,0.26,12.67,Bank Transfer,925.49
1442,4677,90,2025-01-13,Shipped,1,0.26,13.33,Bank Transfer,521.35
1443,357,30,2023-10-21,Pending,2,0.13,16.94,Bank Transfer,264.67
1444,106,74,2023-10-20,Cancelled,5,0.11,18.8,Credit Card,292.51
1445,4483,37,2024-03-16,Delivered,3,0.3,1.68,PayPal,924.84
1446,4104,73,2024-01-02,Pending,1,0.16,10.85,Bank Transfer,839.37
1447,4571,9,2024-11-09,Shipped,1,0.3,15.19,PayPal,811.99
1448,2898,88,2024-07-25,Delivered,4,0.23,4.62,PayPal,940.71
1449,4446,50,2024-12-05,Pending,1,0.1,4.08,Credit Card,781.68
1450,1181,20,2024-10-29,Shipped,2,0.13,0.04,PayPal,297.08
1451,4504,40,2024-09-17,Shipped,5,0.13,10.35,PayPal,978.12
1452,3708,3,2024-02-19,Cancelled,1,0.09,8.44,Bank Transfer,443.56
1453,3409,13,2025-02-23,Pending,4,0.28,18.13,Credit Card,526.53
1454,4539,93,2024-01-05,Cancelled,3,0.27,8.34,Credit Card,290.37
1455,4549,64,2024-05-27,Cancelled,3,0.22,19.09,Credit Card,238.25
